"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34"
"13",-6.0747895862934,-0.36917104793461,2.06250881123307,0.223811423971963,-2.17702144979279,2.49716619663098,0.856262731849771,0.127399449239024,1.03009581780489,1.10963221646852,0.0496894746985743,-1.3802200465037,-1.16360285376175,1.14732629581579,0.0243293226988683,-0.0182949821664669,-0.664446685747552,-0.0439097160072475,-0.156295114228268,-0.1619650736346,-0.370408596701451,-0.126430370837127,0.169670619720044,-0.265659278261304,-0.235300392513424,-0.132715749143182,0.0291224599727482,-0.00294010237606713,-0.0864391523837251,-0.00454629733754414,-0.12610030662898,-0.0294657219578395,-0.000217258109154858,1.84938964262608e-06
"14",-6.17823674493233,-0.180456601909135,1.87359206258829,0.158567932716607,-2.03823652419815,2.35933181446865,0.846777201449674,-0.305269023308337,0.819842084192412,0.379304982412914,0.166454053868047,-1.39204469441408,-1.40289587817862,0.912109457238638,-0.315708605955327,0.0360018355035185,-0.647133446192964,-0.062150799553231,-0.179268073527917,-0.0599425846097131,-0.237218676248269,-0.154192510895677,0.151695769431988,-0.196857176365562,-0.230786433648214,-0.139659235183309,0.00994115999531856,-0.0588894785144946,-0.118528145204075,-0.053675014911571,-0.117574299973516,-0.0458067375095489,-0.000295455244556924,3.37330543991778e-06
"15",-5.70454340911892,0.651166984080662,1.73127830886463,-0.544787570391129,-2.16630616339183,1.38705398669524,0.397502835423046,-2.8657174351425,2.21859580453112,-0.589384197151361,-0.246080775860221,0.611077566649668,-0.882098773990547,0.632302114700656,0.00394943757120276,0.912153801806747,-1.31608617450859,0.0665584277784212,-0.961562168932765,0.709780795357449,-0.0945633191281611,-0.189676439217343,-0.0343904690417119,-0.498782865574726,0.0568732470609472,-0.178521712752391,-0.204838533573246,-0.0303102663048787,-0.079079092027315,0.0494177180174719,0.0843502751578288,-0.0750950797618542,-0.000319414856629395,6.03530615354967e-06
"16",-5.83564381544916,0.743111691263149,1.37782286548734,-0.529178566393246,-2.01858790553899,1.38222964136543,0.514673480221255,-3.2465910232641,1.73992921000704,-1.2722192119617,-0.135863864314032,0.242195389706339,-1.01836884168301,0.291355171239244,-0.711752968776155,1.0109899886851,-1.11082590636938,0.0369187020707121,-0.948792778374997,0.54867246096838,-0.0242690172401247,-0.211116392476505,-0.087300598863037,-0.489279859352956,0.0621827650048018,-0.163884476947683,-0.178299469229161,-0.0220671962466982,-0.137690171589183,0.0677573958819883,0.0918470077521779,-0.0706496770786754,-0.000364144893125546,6.13253016004561e-06
"17",5.9592521004092,-3.41077851522355,0.162189175135511,-0.701172270453129,0.0465652633957237,2.12327964061132,0.152189940408773,-0.154791861964499,0.288223153940956,0.0896254283166481,-0.801505640864209,-0.307644058002718,0.983621929020522,0.075756459113769,0.135961705585492,-0.326517897334915,0.233433912902379,0.0162440508722509,-0.162036468949669,0.132190885136283,-0.0248177544133653,0.121551701605933,-0.19853972435419,-0.277113041366548,-0.00145236085062436,0.177325105015323,0.0141090259835156,-0.070848663674216,-0.176271286820012,0.0802242251073959,0.108616814867848,-0.0387862007617299,-3.66158809723794e-05,-7.01122512762939e-06
"18",6.07164364326916,-3.70877664839706,0.0186743342723704,-0.297006926467236,0.181213441832817,2.14775286406008,-0.0106368870510504,0.29666440377594,0.714137362605547,-0.163277568976003,-0.337394967770487,0.260571531325468,0.510122656449561,0.360791506438694,-0.294117288825738,-0.576768414962021,0.360171530760732,0.263719045239978,-0.140690938310696,0.105843466502858,0.133252753839286,0.0649146893453503,-0.108698228019992,-0.22396529115104,-0.0194033836203849,0.164993625022535,-0.00229549107373805,-0.0875600217620511,-0.108968412911457,0.0830795662189821,0.103893805507117,-0.0702558909761017,-3.45423784338861e-05,-6.87832091595558e-06
"19",6.31911306698181,-3.35398006359976,-0.00958933904394188,-0.574143521016251,0.332493754299305,2.66109786133757,0.467980499934474,0.220802317951008,-0.583456971561471,0.420729182598666,-0.491544857614586,-0.721520454115295,0.793069662700723,0.119771240687025,-0.453665901980871,0.184100083594588,0.289643874954838,0.206744080341581,-0.296308073896596,0.116970894394783,0.594276362149626,0.0262860356629027,-0.0514515734027603,-0.304401765522368,0.0357726534176761,0.172674249866329,-0.00406884899930822,-0.0885387750806141,-0.00811615888232758,0.110440762625138,-7.64057853358306e-05,-0.0596472398739887,-0.00019359273847311,-6.28632323522839e-06
"20",6.05815301140933,-3.4613824862266,0.126053275893222,-0.545381645186429,0.177751404463181,2.53322594788632,0.447701899201598,-0.233812430405976,-0.185752667870039,0.209428827597934,-0.643704624691287,-0.82064959676565,0.794725687276476,-0.100710167572937,-0.379513678003754,0.107747019452646,0.520011693862059,0.184448320924664,-0.225068239183065,0.0550817422709475,0.548139556897261,-0.0672335682605663,-0.138802274880978,-0.282731833330598,-0.0805243855861781,0.153127226646803,-0.00653407219104567,-0.0663568696986474,-0.0716529975502777,0.0380160203757233,0.0677816689167383,-0.0393366401011467,-0.000145764022062086,-6.72407373635564e-06
"21",6.46381040264237,-3.15593936851185,0.434717819477122,-0.927461284159028,0.770622967147797,2.20964350214284,-0.0291077636737737,0.455909442298724,-1.95562788653631,1.44747571880537,-0.349530226591835,-0.481986357846632,-0.188087811972937,0.827392953109999,0.314438633513702,-0.0492426167148386,0.408972511109054,0.231419655110107,0.0337856574131238,-0.410053540044841,0.596852331505503,-0.150016172133847,0.227567730319662,-0.395396937708119,0.143621591546391,0.0303977395803565,0.0858412428001248,0.103146945893184,-0.0738119513009991,0.181889040182061,-0.0917051361512871,-0.17714344941843,0.000266758489863904,-9.8625939387297e-06
"22",6.07694009246085,-3.44953595393597,0.312305296210507,-0.533251654268557,0.1005609396674,2.9651144634487,0.579138024882742,0.0766268006853127,-0.0195094996903356,0.565618026784831,-0.57438409664457,-1.10157926112324,0.618689390499375,0.0317303830071509,0.116741495074103,-0.157400681699637,0.667033043182828,0.37054976641838,-0.0261580424673193,-0.206145546696473,0.429293031465075,-0.00104945011124382,-0.0142084563965949,-0.367703889770103,0.0545040129925977,0.177383847257616,-0.080465553364317,0.0418531074378913,-0.0322959321317392,-0.0611575992109799,0.0966750250408308,-0.0221290564592672,0.000402910189367761,-6.83581125263066e-06
"23",5.79997542976149,-2.37885404235808,-0.439826844126721,-1.18785708462023,0.608445512584696,2.23395306412836,0.10674007128862,-0.886494367547761,-0.769034928800755,-2.55491222182727,-0.26743259398253,-0.52378257307171,-0.953556565633112,-0.136399097163046,1.35810371561754,-0.487506436026935,-0.242778653228892,0.393193005259613,0.2670559846939,-0.140701487551347,0.238576967485504,-0.16435131275913,-0.0528391499768176,-0.100160245316469,0.16094453696561,0.0884398725060288,0.149599940761159,0.00122624150941046,0.00608476422640259,0.095794188001864,0.137194042701672,-0.149478030687828,7.72313975383538e-05,-7.85871728883184e-06
"24",5.64601170239237,-2.29771623425428,-0.617301381877014,-1.193169492946,0.683336443006166,2.11086173228763,0.105376626344896,-1.34372672229826,-0.985066253053667,-3.02217154628422,-0.26105148899098,-0.691487648128731,-0.984023246655615,-0.383477362024686,0.812052343395016,-0.474715844603533,-0.0976800200025281,0.328812578334738,0.259464446296556,-0.0692271282354074,0.343911746737325,-0.135901403463773,-0.0856275972529882,-0.0513977243749648,0.14834449997686,0.0988205798183555,0.115805533918394,-0.0574718131688094,-0.061272435683225,0.0266770809840403,0.127671607405537,-0.152183139447375,-1.17897022122453e-05,-5.99253532601886e-06
"25",0.610182649438103,0.742071536127343,-2.11833283303918,-1.39357607997537,0.417576864646898,0.525577299184573,0.038074865227854,-0.111441817912564,0.00522388798582695,-0.375494284897555,-0.539828584486819,0.74697698115512,-0.232425366551671,-0.40590715326341,-0.738308543091922,-0.20512873843602,0.0708237582301776,-0.151712151409244,-0.300072552899801,-0.0129161921209869,-0.227963131261774,0.24926796740265,0.215951358741538,-0.153648187420557,0.32115993504826,0.251413920821787,-0.058797509143973,-0.15871158350884,-0.0166773529625891,0.025138110915697,-0.0587123839658711,0.0469348864566101,7.52708283058384e-05,-4.4459450850762e-06
"26",0.637148524327956,0.31941561590331,-1.89149302002488,-1.03619000103658,0.53062155250981,0.196201750532948,-0.2866577860246,0.122210033257567,0.54537261108864,-0.346577218000665,-0.134693118324179,1.57196959213839,-0.880956781879953,-0.107937955078427,-0.936465785929913,-0.381719415677266,0.362193795552207,0.0535195234489191,-0.276860074579462,-0.103598042455363,-0.0195734908836047,-0.0288160636576602,0.279024019825155,-0.0958121584909102,0.154012106497716,0.168060564592814,-0.0344919873374356,-0.12343665061263,-0.00411537872469682,0.0233977832468974,-0.0522940777529598,-0.0167643851915939,9.99541024307787e-05,-6.66814880080385e-06
"27",0.522982844784434,0.93570967120093,-1.23817559190179,-1.50975518626054,0.174231137281278,0.516766839127671,0.249414699852294,-0.0759133924967863,0.640365444424255,-0.0144964078825396,-0.481095531137672,0.760810987967758,-0.335194957003864,-0.510301711352425,-0.230965336975048,0.18147700725049,-0.130923671118318,-0.312237948114909,-0.433569077914096,0.0915692799667937,0.0560702698211858,-0.251108663185363,0.163740581207207,-0.00646098423410697,-0.0551712092202811,0.185281103171446,0.0281499546928275,-0.167361391528801,0.139558645777649,0.0774793881260895,0.0201937145105745,0.0429732458319217,2.55468252968548e-05,-9.80133280261374e-06
"28",0.415297277108066,0.794809388350661,-1.02430973248208,-1.44199012631652,0.255215131062594,0.439908907781344,0.0866765619799281,0.48431665089804,0.512285564020754,0.148233183525306,-0.42773154615114,0.829145712313351,-0.715157738805837,-0.254099064863031,0.345045765319476,-0.337660530127315,-0.0623729904624748,-0.301409151553113,-0.169397939743198,0.0857445565741497,-0.119160610908459,-0.182911037177659,0.246246631077148,0.0716233418812952,-0.050707209076603,0.161394232125554,0.0239751436768493,-0.195576026227952,0.0664004982728884,-0.011612652080258,-0.0328656793689532,0.00904245450187954,4.65397677188112e-05,-1.09537177688599e-05
"29",0.565446188933798,1.4668450366968,-1.24061390661731,-1.87350226483194,0.514380824328186,-0.263843441953048,-0.21674338410246,-1.05590593178444,-1.03899594937892,0.263559690799721,-0.591269746173561,0.748851990888742,-0.997006429382804,-0.0749492883435364,-0.984728507987788,0.058699859654002,0.133629739923056,-0.491425662842204,-0.196236006767516,-0.0471029877950225,0.531491992918276,-0.14827461306003,0.457920945763321,-0.0426052683416107,0.0970187107373867,0.0439045323057987,-0.0277688941300366,-0.184858043866629,-0.00304311527599092,-0.0410591008358381,-0.0662457627358247,-0.0215977905280815,0.000206698544074074,-2.98029618266194e-06
"30",0.427460293610898,1.22151263030085,-1.24327290370165,-1.59872005932658,0.0515116621408297,0.309322898535526,0.146792995028363,-0.959593227705486,0.330056257865253,-0.0264901586864581,-0.71318451556538,0.488273385593711,-0.515612062806555,-0.374022319138897,-0.742084577165911,-0.0623895795465173,0.190516124951426,-0.33839765260004,-0.211364613225242,0.00188155472106858,0.340995860652512,-0.0603314249303603,0.341594434942889,-0.0674296151512739,0.0446236513928264,0.14340301143186,-0.100670308973275,-0.162283471361661,0.0799734125796485,-0.145349348606429,-0.0344844198315278,0.0302799626643499,0.000310508130262774,-2.80912951777712e-06
"31",0.532272436720687,0.731907080121057,-1.12004541490872,-1.40659551338789,-0.0158264929684553,0.0835688528902599,-0.437602916864761,-0.217553357420065,0.924146819763401,1.02035568172546,-0.872765707898044,1.31994250083842,-0.316466300707416,0.271214098763598,0.185159438458325,-0.587347059664931,-0.0782507874401905,-0.197424106366046,-0.118293723596995,0.144821215283735,0.0260324840349763,0.0332368870668997,0.367373356139151,-0.0420192880917355,0.0366585920434392,0.180786940635733,-0.0494491909444622,-0.187911877184474,0.123134610509176,-0.0555220306240918,-0.0615495843104476,0.0287317295341747,0.000146138762553234,-5.47840685794103e-06
"32",0.387543456726616,0.970196633306424,-1.41864972339862,-1.49492330684666,0.158113860554944,-0.00506171917544955,-0.32443314380098,-0.767557323680101,0.501034083819361,0.0681029223163761,-0.740252419513844,1.07411901788052,-0.529716519724459,-0.163454916630055,-0.395422765674894,-0.423318887138127,0.00995648042865486,-0.24724496992795,-0.160862434654148,0.17994599136181,0.167905111336488,-0.00748551680793929,0.31212450160457,0.0173918866343865,0.0414539181874036,0.187216564292757,-0.054149347048276,-0.231690122883924,0.06729696941485,-0.0911315226919307,-0.0518849987213372,0.0193423325250839,5.76651705245066e-05,-4.38466021405815e-06
"33",-2.19488385869018,3.20409398569505,0.234840987718427,-2.33435182203944,-0.506918127867263,0.875671934701856,0.849600129033745,0.453501972817536,-2.02763457895268,-0.430274955597659,0.0123107634442527,0.444316060383749,0.314033808371167,-0.482975324533247,0.0627025056318343,-0.0870532913879599,-0.342927227274115,-0.104947448995243,0.184292228598604,-0.269298651357744,0.174796816143366,0.334486446256432,-0.242976055918603,-0.152052591172974,0.0472758411177749,-0.253053457720278,-0.13035785847096,0.144374949651353,-0.0570252767821184,0.00288974573648214,-0.0501784710485923,-0.00338173516190223,2.97561759869072e-05,4.12393661299382e-06
"34",-2.00281187082457,2.46050329006986,0.0585135654363327,-1.41747174417438,-0.260580634014832,0.849760233893756,0.471932146137517,1.37124873296372,-0.886047927314783,-0.957173169648375,1.02316035655006,1.7759707899272,-0.778595193350399,0.0997561485172736,-0.797924983522635,-0.620872297307952,0.0275120928786207,0.448689433273286,0.23035579659336,-0.357364356180587,0.530828565721729,0.118109116910727,-0.0706192517700905,-0.0326869638986113,-0.0645547658522527,-0.298250629656698,-0.156135539339933,0.133449380100105,0.0772476538813717,-0.0048858972811992,-0.055077332729557,-0.0835478722561802,5.34100169005307e-05,3.33341006721646e-06
"35",-2.33230123588959,3.69709402536061,0.514862750674069,-2.36652055360914,-0.610692812171691,1.06092758049663,0.888492583381819,0.35696614963831,-1.795661703274,-0.498887740262911,-0.0200488871679833,-0.0250152006648239,0.143403417685178,-0.505466149810079,0.113274202019229,-0.0187312096811035,-0.575451468435014,-0.0914599002009338,0.225057559665179,-0.178164497081411,0.367513721469738,0.193279886035108,-0.259896749098921,0.0467820792869039,-0.0322515265985433,-0.207787177640732,-0.176102651688671,0.0744769511360481,0.0898978386940644,-0.0390448233188673,-0.0616924094138746,-0.00907294084505586,9.01052206342593e-05,4.5501989171297e-06
"36",-2.37412632411995,3.73548369451088,0.629392122452524,-2.43221052999489,-0.579337442615002,0.913094616168802,0.771918450272922,0.289600439926778,-1.70308008697941,-0.696330131106331,0.0295118163703474,0.190736118088556,-0.1951240573744,-0.4400336242587,0.554107017718852,-0.0822985005148658,-0.617694764016999,-0.0450910767972877,0.29696908796528,-0.249241918669641,0.339243031648313,0.0660888595613353,-0.254765908485676,0.0690054992847092,-0.0692105940417225,-0.25753244057927,-0.133242752587251,0.115051385448812,0.0968223824461829,-0.02089666382578,-0.0237476596342789,-0.0298634675211039,0.00014257178360168,3.11653505232576e-06
"37",-2.21922573176043,4.38504394409159,0.788833399093865,-2.74904614395888,-0.27194558982753,0.975720840922596,0.782514040717284,0.666495546987723,-3.1431974957045,-0.040153270128747,0.150203940009341,-0.380582311128039,-0.293493249729232,-0.172165537892243,0.059766979234415,-0.216020891405737,-0.725973632475514,-0.259370028056517,0.416199411747817,-0.332008212625231,0.378169795620918,0.284406991329684,-0.0388332619567037,0.0643754007250256,0.177146154505168,-0.216663307973414,-0.205643686789478,0.076256278703621,0.0633718565383239,-0.0119685050842142,-0.112880170137308,-0.0535034775307542,-0.000458349646616327,-2.08638417269454e-06
"38",-2.47258904640504,4.12975051288579,0.648627861917798,-2.437611150045,-0.72413172697497,1.55440738074984,1.29468080311001,0.400484045592832,-1.80899304531125,-0.811279125943519,0.090294235352124,-0.866414838710794,0.140010624652865,-0.822961901325508,-0.142507253870546,-0.14659605261913,-0.460709993815652,-0.104557605100501,0.35882444771165,-0.437026642373725,0.24890561411712,0.252032471950434,-0.241315671729211,0.0287952554123631,0.0611570103558018,-0.116029070707316,-0.247327697021156,0.142027872058308,0.116214270234037,-0.0948209005455128,-0.0347890430544077,0.0124868260902748,-0.000340132787370873,-3.00033103621865e-06
"39",-2.25834163135595,2.92818017258571,0.868589012204884,-1.86607440252997,-1.01066218146855,0.959966669006029,0.313245454034929,1.22196287967835,-1.06154915260401,1.63705650907538,-0.33970943115066,0.447777515075081,0.538988068658061,0.494720137494712,0.432367210601455,-1.07269160630079,-0.280806364765447,0.0804822114805207,0.620814603289782,-0.489014825312951,0.104654875744768,0.451526839112293,-0.0525624173888637,-0.0783888389144989,-0.0494836728808664,-0.142561773203132,-0.168381788246569,0.159635622036184,0.119275422590873,-0.0269155376668153,-0.118700674378331,0.0325099278270959,7.08906506840555e-06,-1.74452557547083e-08
"40",-2.26795163577977,3.15310056390375,0.611825844146788,-1.98361917714746,-0.926227682798589,0.824776511266057,0.416436592991527,0.433102341192248,-1.30955733896442,1.07169935162367,-0.298139203041997,0.353093786454682,0.630472015675622,0.0936822479672268,-0.377025027452049,-0.581616881153751,-0.238660605260448,0.0166988207291415,0.395181894182101,-0.4495508602815,0.364735343946279,0.339032716545988,-0.133947850957951,-0.0919536009735285,-0.0777045919133511,-0.141293645118339,-0.164410019292694,0.150267628040334,0.11765028258429,0.0126968048262283,-0.0905685708316896,0.0351481054966089,-8.47746574230351e-05,1.31854215820112e-06
"41",1.83370974885298,1.77330356143071,-3.3623690463636,-1.71724151643277,-0.974277060447121,-0.167094108764577,0.766285550438063,-0.0110466500771805,0.162540784260894,0.13833795021413,-1.81012892192213,0.293104811629372,0.3063957033274,-0.0823645481270887,-0.0797127642353865,0.609825928511214,0.489336698645396,-0.474910444849144,-0.0533949133022686,0.329379328433291,-0.496741441508578,0.129916166890677,0.00967962541870833,0.0428402331145672,0.194191575234071,0.0809594817732526,0.0570123943989564,0.121914453497897,-0.166415895631165,0.119648180024289,0.0642358192287818,-0.0572528881603662,-0.000224088540630973,-3.48736331945822e-06
"42",2.04705093674431,1.28825593524396,-3.49713529616103,-1.09730386311775,-0.668789417826768,-0.350765447154466,0.340817668577474,0.671780794873056,0.689631919027915,-0.100666023469224,-1.02637634186752,1.44222285580309,-0.605937622577668,0.508495892164875,-0.79745885135755,0.218669571936865,0.701326105721081,-0.0982159143679171,-0.0330320765914526,0.312357574357758,-0.160576025315096,-0.0172537531233006,0.193638902856076,0.136731995630401,0.129027687443089,0.0337413775097724,0.0431300564583862,0.098839942680939,-0.0729862140628395,0.12777878621625,-0.028842349101147,-0.168177147638573,-0.000288793822190999,-3.71845525913532e-06
"43",1.52073735891867,1.98526348480157,-2.91313207788821,-1.67577625236772,-1.04660612557054,-0.314435290706949,0.775884935775127,-0.00937274061035361,0.273835186918255,-0.0472761629792385,-1.83706010635385,0.00781708590945548,-0.0195093058392484,-0.191503555341856,-0.00598907801150964,0.305469727799928,0.486550793889504,-0.60423577783465,0.106517088727635,0.714502283033384,-0.216552120177252,0.0672493309930657,0.0277865739545848,0.316060560201795,-0.0506738908315806,0.0225115229932688,9.80714631887706e-05,-0.0752564784300535,-0.164337142634204,-0.0716008493417221,0.0152563814004437,-0.0742452555228647,-0.00031801496867084,-7.42669758327827e-07
"44",1.37217245230839,2.03529723352371,-2.80656657694047,-1.74239396285553,-0.908502720173099,-0.514763536617696,0.639054946494261,0.0426873703288595,0.0536915585162645,-0.426707884955068,-1.73884639186532,0.0904643728806667,-0.562045424671556,-0.163542950617423,0.457987044755742,0.038715581058641,0.524603983391109,-0.596282848899973,0.295875729201217,0.6554376760458,-0.294205208332811,-0.00691053701803802,0.0575641855263162,0.391113203338642,-0.0794508563879127,-0.0237235516611863,0.036042654744865,-0.0658308249893922,-0.226007311553461,-0.117553218528408,-0.0169232061253005,-0.129031697253628,-0.000315278463628205,-2.42579664933272e-06
